province,date,cases,year,population,temp_mean,temp_max,temp_min,precip_total,rh_mean,oni,dmi,month,incidence_per_100k,time_index
DI YOGYAKARTA,2007-09-01,61.0,2007,3356800,24.040000000000003,28.80666666666667,20.4,22.0,80.16666666666667,-1.07,0.235,9,1.817206863679695,28
DI YOGYAKARTA,2007-10-01,64.0,2007,3356800,25.05483870967742,29.283870967741933,22.135483870967743,146.8,83.06451612903226,-1.34,0.068,10,1.9065776930409915,29
DI YOGYAKARTA,2007-11-01,96.0,2007,3356800,24.853333333333335,28.253333333333337,22.246666666666663,269.8,86.76666666666667,-1.5,-0.023,11,2.8598665395614873,30
DI YOGYAKARTA,2007-12-01,95.0,2007,3356800,25.067741935483873,28.561290322580643,22.822580645161292,545.2,89.70967741935483,-1.6,-0.227,12,2.8300762631077214,31
DI YOGYAKARTA,2008-01-01,344.0,2008,3390200,24.896774193548385,28.212903225806453,22.416129032258063,304.0,89.09677419354838,-1.64,0.115,1,10.146893988555247,32
DI YOGYAKARTA,2008-02-01,337.0,2008,3390200,25.02758620689655,28.717241379310344,22.658620689655173,255.9,89.13793103448276,-1.52,-0.072,2,9.940416494602088,33
DI YOGYAKARTA,2008-03-01,266.0,2008,3390200,24.858064516129033,28.583870967741937,22.270967741935483,420.1,89.93548387096774,-1.29,0.097,3,7.846144770220046,34
DI YOGYAKARTA,2008-04-01,329.0,2008,3390200,25.34,29.203333333333333,22.196666666666665,224.4,86.73333333333333,-1.01,-0.153,4,9.704442215798478,35
DI YOGYAKARTA,2008-05-01,288.0,2008,3390200,24.641935483870967,28.60967741935484,20.993548387096773,78.7,84.19354838709677,-0.84,0.178,5,8.495074036929974,36
DI YOGYAKARTA,2008-06-01,140.0,2008,3390200,24.8,29.243333333333332,21.073333333333338,41.6,82.03333333333333,-0.61,0.215,6,4.129549879063182,37
DI YOGYAKARTA,2008-07-01,75.0,2008,3390200,23.55806451612903,28.596774193548388,19.30967741935484,4.5,79.41935483870968,-0.37,0.246,7,2.2122588637838474,38
DI YOGYAKARTA,2008-08-01,41.0,2008,3390200,24.66774193548387,29.32903225806452,21.34193548387097,24.0,79.45161290322581,-0.23,0.124,8,1.2093681788685033,39
